step,name,x,y
234,Mars,2.27829e+11,5.65751e+09
235,Sun,520.946,7.95587
235,Earth,1.49434e+11,7.02549e+09
235,Mars,2.27829e+11,5.68158e+09
236,Sun,525.36,8.05742
236,Earth,1.49433e+11,7.05524e+09
236,Mars,2.27828e+11,5.70565e+09
237,Sun,529.793,8.15984
237,Earth,1.49431e+11,7.08499e+09
237,Mars,2.27827e+11,5.72972e+09
238,Sun,534.244,8.26312
238,Earth,1.4943e+11,7.11473e+09
238,Mars,2.27827e+11,5.75379e+09
239,Sun,538.714,8.36727
239,Earth,1.49428e+11,7.14448e+09
239,Mars,2.27826e+11,5.77786e+09
240,Sun,543.202,8.47229
240,Earth,1.49427e+11,7.17423e+09
240,Mars,2.27825e+11,5.80193e+09
241,Sun,547.709,8.57819
241,Earth,1.49426e+11,7.20397e+09
241,Mars,2.27825e+11,5.826e+09
242,Sun,552.235,8.68496
242,Earth,1.49424e+11,7.23372e+09
242,Mars,2.27824e+11,5.85007e+09
243,Sun,556.779,8.79262
243,Earth,1.49423e+11,7.26346e+09
243,Mars,2.27824e+11,5.87413e+09
244,Sun,561.342,8.90116
244,Earth,1.49421e+11,7.29321e+09
244,Mars,2.27823e+11,5.8982e+09
245,Sun,565.924,9.01059
245,Earth,1.4942e+11,7.32295e+09
245,Mars,2.27822e+11,5.92227e+09
246,Sun,570.524,9.12092
246,Earth,1.49418e+11,7.35269e+09
246,Mars,2.27822e+11,5.94634e+09
247,Sun,575.142,9.23214
247,Earth,1.49417e+11,7.38244e+09
247,Mars,2.27821e+11,5.97041e+09
248,Sun,579.78,9.34426
248,Earth,1.49415e+11,7.41218e+09
248,Mars,2.2782e+11,5.99448e+09
249,Sun,584.436,9.45729
249,Earth,1.49414e+11,7.44193e+09
249,Mars,2.2782e+11,6.01855e+09
250,Sun,589.11,9.57123
250,Earth,1.49412e+11,7.47167e+09
250,Mars,2.27819e+11,6.04262e+09
251,Sun,593.803,9.68607
251,Earth,1.49411e+11,7.50141e+09
251,Mars,2.27819e+11,6.06668e+09
252,Sun,598.515,9.80183
252,Earth,1.49409e+11,7.53115e+09
252,Mars,2.27818e+11,6.09075e+09
253,Sun,603.246,9.91851
253,Earth,1.49408e+11,7.5609e+09
253,Mars,2.27817e+11,6.11482e+09
254,Sun,607.995,10.0361
254,Earth,1.49406e+11,7.59064e+09
254,Mars,2.27817e+11,6.13889e+09
255,Sun,612.762,10.1546
255,Earth,1.49405e+11,7.62038e+09
255,Mars,2.27816e+11,6.16296e+09
256,Sun,617.548,10.2741
256,Earth,1.49403e+11,7.65012e+09
256,Mars,2.27815e+11,6.18703e+09
257,Sun,622.353,10.3945
257,Earth,1.49402e+11,7.67986e+09
257,Mars,2.27815e+11,6.21109e+09
258,Sun,627.177,10.5158
258,Earth,1.494e+11,7.7096e+09
258,Mars,2.27814e+11,6.23516e+09
259,Sun,632.019,10.6381
259,Earth,1.49399e+11,7.73934e+09
259,Mars,2.27813e+11,6.25923e+09
260,Sun,636.879,10.7613
260,Earth,1.49397e+11,7.76908e+09
260,Mars,2.27813e+11,6.2833e+09
261,Sun,641.758,10.8854
261,Earth,1.49396e+11,7.79882e+09
261,Mars,2.27812e+11,6.30736e+09
262,Sun,646.656,11.0106
262,Earth,1.49394e+11,7.82856e+09
262,Mars,2.27811e+11,6.33143e+09
263,Sun,651.573,11.1366
263,Earth,1.49393e+11,7.8583e+09
263,Mars,2.27811e+11,6.3555e+09
264,Sun,656.508,11.2636
264,Earth,1.49391e+11,7.88804e+09
264,Mars,2.2781e+11,6.37957e+09
265,Sun,661.461,11.3916
265,Earth,1.49389e+11,7.91778e+09
265,Mars,2.27809e+11,6.40364e+09
266,Sun,666.434,11.5206
266,Earth,1.49388e+11,7.94751e+09
266,Mars,2.27809e+11,6.4277e+09
267,Sun,671.425,11.6505
267,Earth,1.49386e+11,7.97725e+09
267,Mars,2.27808e+11,6.45177e+09
268,Sun,676.434,11.7814
268,Earth,1.49385e+11,8.00699e+09
268,Mars,2.27807e+11,6.47584e+09
269,Sun,681.462,11.9133
269,Earth,1.49383e+11,8.03673e+09
269,Mars,2.27806e+11,6.4999e+09
270,Sun,686.509,12.0461
270,Earth,1.49381e+11,8.06646e+09
270,Mars,2.27806e+11,6.52397e+09
271,Sun,691.574,12.1799
271,Earth,1.4938e+11,8.0962e+09
271,Mars,2.27805e+11,6.54804e+09
272,Sun,696.658,12.3148
272,Earth,1.49378e+11,8.12594e+09
272,Mars,2.27804e+11,6.57211e+09
273,Sun,701.761,12.4506
273,Earth,1.49377e+11,8.15567e+09
273,Mars,2.27804e+11,6.59617e+09
274,Sun,706.882,12.5874
274,Earth,1.49375e+11,8.18541e+09
274,Mars,2.27803e+11,6.62024e+09
275,Sun,712.021,12.7252
275,Earth,1.49373e+11,8.21514e+09
275,Mars,2.27802e+11,6.64431e+09
276,Sun,717.18,12.864
276,Earth,1.49372e+11,8.24488e+09
276,Mars,2.27802e+11,6.66837e+09
277,Sun,722.357,13.0038
277,Earth,1.4937e+11,8.27461e+09
277,Mars,2.27801e+11,6.69244e+09
278,Sun,727.552,13.1446
278,Earth,1.49368e+11,8.30435e+09
278,Mars,2.278e+11,6.71651e+09
279,Sun,732.766,13.2865
279,Earth,1.49367e+11,8.33408e+09
279,Mars,2.27799e+11,6.74057e+09
280,Sun,737.999,13.4293
280,Earth,1.49365e+11,8.36381e+09
280,Mars,2.27799e+11,6.76464e+09
281,Sun,743.25,13.5732
281,Earth,1.49363e+11,8.39355e+09
281,Mars,2.27798e+11,6.7887e+09
282,Sun,748.52,13.7181
282,Earth,1.49362e+11,8.42328e+09
282,Mars,2.27797e+11,6.81277e+09
283,Sun,753.809,13.864
283,Earth,1.4936e+11,8.45301e+09
283,Mars,2.27797e+11,6.83684e+09
284,Sun,759.116,14.011
284,Earth,1.49358e+11,8.48275e+09
284,Mars,2.27796e+11,6.8609e+09
285,Sun,764.442,14.1589
285,Earth,1.49357e+11,8.51248e+09
285,Mars,2.27795e+11,6.88497e+09
286,Sun,769.786,14.308
286,Earth,1.49355e+11,8.54221e+09
286,Mars,2.27794e+11,6.90904e+09
287,Sun,775.149,14.458
287,Earth,1.49353e+11,8.57194e+09
287,Mars,2.27794e+11,6.9331e+09
288,Sun,780.531,14.6091
288,Earth,1.49352e+11,8.60167e+09
288,Mars,2.27793e+11,6.95717e+09
289,Sun,785.931,14.7613
289,Earth,1.4935e+11,8.6314e+09
289,Mars,2.27792e+11,6.98123e+09
290,Sun,791.35,14.9145
290,Earth,1.49348e+11,8.66113e+09
290,Mars,2.27791e+11,7.0053e+09
291,Sun,796.787,15.0688
291,Earth,1.49346e+11,8.69086e+09
291,Mars,2.27791e+11,7.02936e+09
292,Sun,802.243,15.2241
292,Earth,1.49345e+11,8.72059e+09
292,Mars,2.2779e+11,7.05343e+09
293,Sun,807.717,15.3805
293,Earth,1.49343e+11,8.75032e+09
293,Mars,2.27789e+11,7.07749e+09
294,Sun,813.211,15.538
294,Earth,1.49341e+11,8.78005e+09
294,Mars,2.27788e+11,7.10156e+09
295,Sun,818.722,15.6965
295,Earth,1.49339e+11,8.80978e+09
295,Mars,2.27788e+11,7.12562e+09
296,Sun,824.253,15.8561
296,Earth,1.49338e+11,8.83951e+09
296,Mars,2.27787e+11,7.14969e+09
297,Sun,829.802,16.0168
297,Earth,1.49336e+11,8.86923e+09
297,Mars,2.27786e+11,7.17376e+09
298,Sun,835.369,16.1786
298,Earth,1.49334e+11,8.89896e+09
298,Mars,2.27785e+11,7.19782e+09
299,Sun,840.955,16.3414
299,Earth,1.49332e+11,8.92869e+09
299,Mars,2.27785e+11,7.22188e+09
300,Sun,846.56,16.5054
300,Earth,1.4933e+11,8.95841e+09
300,Mars,2.27784e+11,7.24595e+09
301,Sun,852.183,16.6704
301,Earth,1.49329e+11,8.98814e+09
301,Mars,2.27783e+11,7.27001e+09
302,Sun,857.825,16.8365
302,Earth,1.49327e+11,9.01787e+09
302,Mars,2.27782e+11,7.29408e+09
303,Sun,863.486,17.0038
303,Earth,1.49325e+11,9.04759e+09
303,Mars,2.27782e+11,7.31814e+09
304,Sun,869.165,17.1721
304,Earth,1.49323e+11,9.07732e+09
304,Mars,2.27781e+11,7.34221e+09
305,Sun,874.863,17.3415
305,Earth,1.49321e+11,9.10704e+09
305,Mars,2.2778e+11,7.36627e+09
306,Sun,880.579,17.5121
306,Earth,1.4932e+11,9.13677e+09
306,Mars,2.27779e+11,7.39034e+09
307,Sun,886.314,17.6838
307,Earth,1.49318e+11,9.16649e+09
307,Mars,2.27778e+11,7.4144e+09
308,Sun,892.068,17.8566
308,Earth,1.49316e+11,9.19621e+09
308,Mars,2.27778e+11,7.43847e+09
309,Sun,897.84,18.0305
309,Earth,1.49314e+11,9.22594e+09
309,Mars,2.27777e+11,7.46253e+09
310,Sun,903.631,18.2055
310,Earth,1.49312e+11,9.25566e+09
310,Mars,2.27776e+11,7.48659e+09
311,Sun,909.44,18.3816
311,Earth,1.4931e+11,9.28538e+09
311,Mars,2.27775e+11,7.51066e+09
312,Sun,915.268,18.5589
312,Earth,1.49309e+11,9.31511e+09
312,Mars,2.27774e+11,7.53472e+09
313,Sun,921.114,18.7374
313,Earth,1.49307e+11,9.34483e+09
313,Mars,2.27774e+11,7.55878e+09
314,Sun,926.98,18.9169
314,Earth,1.49305e+11,9.37455e+09
314,Mars,2.27773e+11,7.58285e+09
315,Sun,932.863,19.0977
315,Earth,1.49303e+11,9.40427e+09
315,Mars,2.27772e+11,7.60691e+09
316,Sun,938.766,19.2795
316,Earth,1.49301e+11,9.43399e+09
316,Mars,2.27771e+11,7.63098e+09
317,Sun,944.686,19.4625
317,Earth,1.49299e+11,9.46371e+09
317,Mars,2.2777e+11,7.65504e+09
318,Sun,950.626,19.6467
318,Earth,1.49297e+11,9.49343e+09
318,Mars,2.2777e+11,7.6791e+09
319,Sun,956.584,19.832
319,Earth,1.49295e+11,9.52315e+09
319,Mars,2.27769e+11,7.70317e+09
320,Sun,962.561,20.0185
320,Earth,1.49294e+11,9.55287e+09
320,Mars,2.27768e+11,7.72723e+09
321,Sun,968.556,20.2061
321,Earth,1.49292e+11,9.58259e+09
321,Mars,2.27767e+11,7.75129e+09
322,Sun,974.57,20.395
322,Earth,1.4929e+11,9.61231e+09
322,Mars,2.27766e+11,7.77535e+09
323,Sun,980.602,20.5849
323,Earth,1.49288e+11,9.64203e+09
323,Mars,2.27765e+11,7.79942e+09
324,Sun,986.654,20.7761
324,Earth,1.49286e+11,9.67175e+09
324,Mars,2.27765e+11,7.82348e+09
325,Sun,992.723,20.9685
325,Earth,1.49284e+11,9.70146e+09
325,Mars,2.27764e+11,7.84754e+09
326,Sun,998.811,21.162
326,Earth,1.49282e+11,9.73118e+09
326,Mars,2.27763e+11,7.87161e+09
327,Sun,1004.92,21.3567
327,Earth,1.4928e+11,9.7609e+09
327,Mars,2.27762e+11,7.89567e+09
328,Sun,1011.04,21.5526
328,Earth,1.49278e+11,9.79061e+09
328,Mars,2.27761e+11,7.91973e+09
329,Sun,1017.19,21.7497
329,Earth,1.49276e+11,9.82033e+09
329,Mars,2.2776e+11,7.94379e+09
330,Sun,1023.35,21.948
330,Earth,1.49274e+11,9.85004e+09
330,Mars,2.2776e+11,7.96786e+09
331,Sun,1029.53,22.1475
331,Earth,1.49272e+11,9.87976e+09
331,Mars,2.27759e+11,7.99192e+09
332,Sun,1035.73,22.3482
332,Earth,1.4927e+11,9.90947e+09
332,Mars,2.27758e+11,8.01598e+09
333,Sun,1041.95,22.5501
333,Earth,1.49268e+11,9.93919e+09
333,Mars,2.27757e+11,8.04004e+09
334,Sun,1048.19,22.7533
334,Earth,1.49266e+11,9.9689e+09
334,Mars,2.27756e+11,8.0641e+09
335,Sun,1054.44,22.9576
335,Earth,1.49264e+11,9.99862e+09
335,Mars,2.27755e+11,8.08816e+09
336,Sun,1060.72,23.1632
336,Earth,1.49262e+11,1.00283e+10
336,Mars,2.27754e+11,8.11223e+09
337,Sun,1067.01,23.3699
337,Earth,1.4926e+11,1.0058e+10
337,Mars,2.27754e+11,8.13629e+09
338,Sun,1073.32,23.5779
338,Earth,1.49258e+11,1.00878e+10
338,Mars,2.27753e+11,8.16035e+09
339,Sun,1079.65,23.7872
339,Earth,1.49256e+11,1.01175e+10
339,Mars,2.27752e+11,8.18441e+09
340,Sun,1086,23.9977
340,Earth,1.49254e+11,1.01472e+10
340,Mars,2.27751e+11,8.20847e+09
341,Sun,1092.37,24.2094
341,Earth,1.49252e+11,1.01769e+10
341,Mars,2.2775e+11,8.23253e+09
342,Sun,1098.75,24.4223
342,Earth,1.4925e+11,1.02066e+10
342,Mars,2.27749e+11,8.2566e+09
343,Sun,1105.16,24.6365
343,Earth,1.49248e+11,1.02363e+10
343,Mars,2.27748e+11,8.28066e+09
344,Sun,1111.58,24.852
344,Earth,1.49246e+11,1.0266e+10
344,Mars,2.27747e+11,8.30472e+09
345,Sun,1118.02,25.0687
345,Earth,1.49244e+11,1.02957e+10
345,Mars,2.27747e+11,8.32878e+09
346,Sun,1124.48,25.2866
346,Earth,1.49242e+11,1.03254e+10
346,Mars,2.27746e+11,8.35284e+09
347,Sun,1130.96,25.5058
347,Earth,1.4924e+11,1.03551e+10
347,Mars,2.27745e+11,8.3769e+09
348,Sun,1137.46,25.7263
348,Earth,1.49238e+11,1.03849e+10
348,Mars,2.27744e+11,8.40096e+09
349,Sun,1143.97,25.9481
349,Earth,1.49236e+11,1.04146e+10
349,Mars,2.27743e+11,8.42502e+09
350,Sun,1150.51,26.1711
350,Earth,1.49234e+11,1.04443e+10
350,Mars,2.27742e+11,8.44908e+09
351,Sun,1157.06,26.3954
351,Earth,1.49232e+11,1.0474e+10
351,Mars,2.27741e+11,8.47314e+09
352,Sun,1163.63,26.6209
352,Earth,1.4923e+11,1.05037e+10
352,Mars,2.2774e+11,8.4972e+09
353,Sun,1170.22,26.8478
353,Earth,1.49227e+11,1.05334e+10
353,Mars,2.27739e+11,8.52126e+09
354,Sun,1176.83,27.0759
354,Earth,1.49225e+11,1.05631e+10
354,Mars,2.27739e+11,8.54532e+09
355,Sun,1183.46,27.3053
355,Earth,1.49223e+11,1.05928e+10
355,Mars,2.27738e+11,8.56938e+09
356,Sun,1190.1,27.536
356,Earth,1.49221e+11,1.06225e+10
356,Mars,2.27737e+11,8.59344e+09
357,Sun,1196.77,27.7681
357,Earth,1.49219e+11,1.06522e+10
357,Mars,2.27736e+11,8.6175e+09
358,Sun,1203.45,28.0014
358,Earth,1.49217e+11,1.06819e+10
358,Mars,2.27735e+11,8.64156e+09
359,Sun,1210.15,28.236
359,Earth,1.49215e+11,1.07116e+10
359,Mars,2.27734e+11,8.66562e+09
360,Sun,1216.87,28.4719
360,Earth,1.49213e+11,1.07413e+10
360,Mars,2.27733e+11,8.68968e+09
361,Sun,1223.61,28.7091
361,Earth,1.4921e+11,1.0771e+10
361,Mars,2.27732e+11,8.71374e+09
362,Sun,1230.37,28.9477
362,Earth,1.49208e+11,1.08007e+10
362,Mars,2.27731e+11,8.7378e+09
363,Sun,1237.15,29.1875
363,Earth,1.49206e+11,1.08304e+10
363,Mars,2.2773e+11,8.76186e+09
364,Sun,1243.94,29.4287
364,Earth,1.49204e+11,1.08601e+10
364,Mars,2.27729e+11,8.78592e+09
365,Sun,1250.75,29.6712
365,Earth,1.49202e+11,1.08898e+10
365,Mars,2.27728e+11,8.80998e+09
366,Sun,1257.59,29.915
366,Earth,1.492e+11,1.09195e+10
366,Mars,2.27727e+11,8.83403e+09
367,Sun,1264.44,30.1602
367,Earth,1.49197e+11,1.09492e+10
367,Mars,2.27726e+11,8.85809e+09
368,Sun,1271.3,30.4067
368,Earth,1.49195e+11,1.09789e+10
368,Mars,2.27726e+11,8.88215e+09
369,Sun,1278.19,30.6545
369,Earth,1.49193e+11,1.10086e+10
369,Mars,2.27725e+11,8.90621e+09
370,Sun,1285.1,30.9037
370,Earth,1.49191e+11,1.10383e+10
370,Mars,2.27724e+11,8.93027e+09
371,Sun,1292.02,31.1542
371,Earth,1.49189e+11,1.1068e+10
371,Mars,2.27723e+11,8.95433e+09
372,Sun,1298.97,31.4061
372,Earth,1.49186e+11,1.10977e+10
372,Mars,2.27722e+11,8.97839e+09
373,Sun,1305.93,31.6593
373,Earth,1.49184e+11,1.11274e+10
373,Mars,2.27721e+11,9.00244e+09
374,Sun,1312.91,31.9139
374,Earth,1.49182e+11,1.11571e+10
374,Mars,2.2772e+11,9.0265e+09
375,Sun,1319.91,32.1699
375,Earth,1.4918e+11,1.11868e+10
375,Mars,2.27719e+11,9.05056e+09
376,Sun,1326.93,32.4272
376,Earth,1.49178e+11,1.12165e+10
376,Mars,2.27718e+11,9.07462e+09
377,Sun,1333.96,32.6859
377,Earth,1.49175e+11,1.12462e+10
377,Mars,2.27717e+11,9.09868e+09
378,Sun,1341.02,32.9459
378,Earth,1.49173e+11,1.12759e+10
378,Mars,2.27716e+11,9.12273e+09
379,Sun,1348.09,33.2073
379,Earth,1.49171e+11,1.13056e+10
379,Mars,2.27715e+11,9.14679e+09
380,Sun,1355.18,33.4702
380,Earth,1.49169e+11,1.13353e+10
380,Mars,2.27714e+11,9.17085e+09
381,Sun,1362.29,33.7343
381,Earth,1.49166e+11,1.1365e+10
381,Mars,2.27713e+11,9.19491e+09
382,Sun,1369.42,33.9999
382,Earth,1.49164e+11,1.13947e+10
382,Mars,2.27712e+11,9.21896e+09
383,Sun,1376.57,34.2669
383,Earth,1.49162e+11,1.14244e+10
383,Mars,2.27711e+11,9.24302e+09
384,Sun,1383.74,34.5352
384,Earth,1.49159e+11,1.14541e+10
384,Mars,2.2771e+11,9.26708e+09
385,Sun,1390.92,34.805
385,Earth,1.49157e+11,1.14838e+10
385,Mars,2.27709e+11,9.29113e+09
386,Sun,1398.12,35.0762
386,Earth,1.49155e+11,1.15135e+10
386,Mars,2.27708e+11,9.31519e+09
387,Sun,1405.35,35.3487
387,Earth,1.49153e+11,1.15431e+10
387,Mars,2.27707e+11,9.33925e+09
388,Sun,1412.59,35.6227
388,Earth,1.4915e+11,1.15728e+10
388,Mars,2.27706e+11,9.3633e+09
389,Sun,1419.85,35.8981
389,Earth,1.49148e+11,1.16025e+10
389,Mars,2.27705e+11,9.38736e+09
390,Sun,1427.12,36.1749
390,Earth,1.49146e+11,1.16322e+10
390,Mars,2.27704e+11,9.41142e+09
391,Sun,1434.42,36.4531
391,Earth,1.49143e+11,1.16619e+10
391,Mars,2.27703e+11,9.43547e+09
392,Sun,1441.73,36.7327
392,Earth,1.49141e+11,1.16916e+10
392,Mars,2.27702e+11,9.45953e+09
393,Sun,1449.07,37.0138
393,Earth,1.49139e+11,1.17213e+10
393,Mars,2.27701e+11,9.48359e+09
394,Sun,1456.42,37.2963
394,Earth,1.49136e+11,1.1751e+10
394,Mars,2.277e+11,9.50764e+09
395,Sun,1463.79,37.5802
395,Earth,1.49134e+11,1.17807e+10
395,Mars,2.27699e+11,9.5317e+09
396,Sun,1471.18,37.8656
396,Earth,1.49132e+11,1.18103e+10
396,Mars,2.27698e+11,9.55575e+09
397,Sun,1478.59,38.1524
397,Earth,1.49129e+11,1.184e+10
397,Mars,2.27697e+11,9.57981e+09
398,Sun,1486.01,38.4406
398,Earth,1.49127e+11,1.18697e+10
398,Mars,2.27696e+11,9.60386e+09
399,Sun,1493.46,38.7303
399,Earth,1.49125e+11,1.18994e+10
399,Mars,2.27695e+11,9.62792e+09
400,Sun,1500.92,39.0214
400,Earth,1.49122e+11,1.19291e+10
400,Mars,2.27694e+11,9.65198e+09
401,Sun,1508.4,39.314
401,Earth,1.4912e+11,1.19588e+10
401,Mars,2.27693e+11,9.67603e+09
402,Sun,1515.9,39.6081
402,Earth,1.49117e+11,1.19885e+10
402,Mars,2.27692e+11,9.70009e+09
403,Sun,1523.42,39.9036
403,Earth,1.49115e+11,1.20181e+10
403,Mars,2.27691e+11,9.72414e+09
404,Sun,1530.96,40.2006
404,Earth,1.49113e+11,1.20478e+10
404,Mars,2.2769e+11,9.7482e+09
405,Sun,1538.52,40.4991
405,Earth,1.4911e+11,1.20775e+10
405,Mars,2.27689e+11,9.77225e+09
406,Sun,1546.09,40.799
406,Earth,1.49108e+11,1.21072e+10
406,Mars,2.27688e+11,9.79631e+09
407,Sun,1553.69,41.1004
407,Earth,1.49105e+11,1.21369e+10
407,Mars,2.27687e+11,9.82036e+09
408,Sun,1561.3,41.4033
408,Earth,1.49103e+11,1.21666e+10
408,Mars,2.27686e+11,9.84441e+09
409,Sun,1568.93,41.7077
409,Earth,1.49101e+11,1.21962e+10
409,Mars,2.27685e+11,9.86847e+09
410,Sun,1576.58,42.0135
410,Earth,1.49098e+11,1.22259e+10
410,Mars,2.27684e+11,9.89252e+09
411,Sun,1584.25,42.3209
411,Earth,1.49096e+11,1.22556e+10
411,Mars,2.27683e+11,9.91658e+09
412,Sun,1591.93,42.6297
412,Earth,1.49093e+11,1.22853e+10
412,Mars,2.27682e+11,9.94063e+09
413,Sun,1599.64,42.9401
413,Earth,1.49091e+11,1.2315e+10
413,Mars,2.2768e+11,9.96468e+09
414,Sun,1607.36,43.2519
414,Earth,1.49088e+11,1.23446e+10
414,Mars,2.27679e+11,9.98874e+09
415,Sun,1615.1,43.5653
415,Earth,1.49086e+11,1.23743e+10
415,Mars,2.27678e+11,1.00128e+10
416,Sun,1622.86,43.8801
416,Earth,1.49083e+11,1.2404e+10
416,Mars,2.27677e+11,1.00368e+10
417,Sun,1630.64,44.1965
417,Earth,1.49081e+11,1.24337e+10
417,Mars,2.27676e+11,1.00609e+10
418,Sun,1638.44,44.5144
418,Earth,1.49078e+11,1.24633e+10
418,Mars,2.27675e+11,1.0085e+10
419,Sun,1646.26,44.8338
419,Earth,1.49076e+11,1.2493e+10
419,Mars,2.27674e+11,1.0109e+10
420,Sun,1654.09,45.1547
420,Earth,1.49073e+11,1.25227e+10
420,Mars,2.27673e+11,1.01331e+10
421,Sun,1661.95,45.4772
421,Earth,1.49071e+11,1.25524e+10
421,Mars,2.27672e+11,1.01571e+10
422,Sun,1669.82,45.8012
422,Earth,1.49068e+11,1.25821e+10
422,Mars,2.27671e+11,1.01812e+10
423,Sun,1677.71,46.1267
423,Earth,1.49066e+11,1.26117e+10
423,Mars,2.2767e+11,1.02052e+10
424,Sun,1685.62,46.4538
424,Earth,1.49063e+11,1.26414e+10
424,Mars,2.27669e+11,1.02293e+10
425,Sun,1693.54,46.7824
425,Earth,1.49061e+11,1.26711e+10
425,Mars,2.27668e+11,1.02533e+10
426,Sun,1701.49,47.1125
426,Earth,1.49058e+11,1.27007e+10
426,Mars,2.27666e+11,1.02774e+10
427,Sun,1709.46,47.4442
427,Earth,1.49056e+11,1.27304e+10
427,Mars,2.27665e+11,1.03014e+10
428,Sun,1717.44,47.7775
428,Earth,1.49053e+11,1.27601e+10
428,Mars,2.27664e+11,1.03255e+10
429,Sun,1725.44,48.1123
429,Earth,1.49051e+11,1.27898e+10
429,Mars,2.27663e+11,1.03495e+10
430,Sun,1733.46,48.4487
430,Earth,1.49048e+11,1.28194e+10
430,Mars,2.27662e+11,1.03736e+10
431,Sun,1741.5,48.7866
431,Earth,1.49046e+11,1.28491e+10
431,Mars,2.27661e+11,1.03976e+10
432,Sun,1749.56,49.1261
432,Earth,1.49043e+11,1.28788e+10
432,Mars,2.2766e+11,1.04217e+10
433,Sun,1757.64,49.4672
433,Earth,1.4904e+11,1.29084e+10
433,Mars,2.27659e+11,1.04457e+10
434,Sun,1765.73,49.8098
434,Earth,1.49038e+11,1.29381e+10
434,Mars,2.27658e+11,1.04698e+10
435,Sun,1773.84,50.154
435,Earth,1.49035e+11,1.29678e+10
435,Mars,2.27657e+11,1.04938e+10
436,Sun,1781.98,50.4998
436,Earth,1.49033e+11,1.29974e+10
436,Mars,2.27655e+11,1.05179e+10
437,Sun,1790.13,50.8472
437,Earth,1.4903e+11,1.30271e+10
437,Mars,2.27654e+11,1.05419e+10
438,Sun,1798.29,51.1962
438,Earth,1.49027e+11,1.30568e+10
438,Mars,2.27653e+11,1.0566e+10
439,Sun,1806.48,51.5468
439,Earth,1.49025e+11,1.30864e+10
439,Mars,2.27652e+11,1.059e+10
440,Sun,1814.69,51.899
440,Earth,1.49022e+11,1.31161e+10
440,Mars,2.27651e+11,1.06141e+10
441,Sun,1822.91,52.2527
441,Earth,1.4902e+11,1.31458e+10
441,Mars,2.2765e+11,1.06381e+10
442,Sun,1831.16,52.6081
442,Earth,1.49017e+11,1.31754e+10
442,Mars,2.27649e+11,1.06622e+10
443,Sun,1839.42,52.9651
443,Earth,1.49014e+11,1.32051e+10
443,Mars,2.27648e+11,1.06862e+10
444,Sun,1847.7,53.3237
444,Earth,1.49012e+11,1.32348e+10
444,Mars,2.27646e+11,1.07103e+10
445,Sun,1856,53.6839
445,Earth,1.49009e+11,1.32644e+10
445,Mars,2.27645e+11,1.07343e+10
446,Sun,1864.32,54.0457
446,Earth,1.49006e+11,1.32941e+10
446,Mars,2.27644e+11,1.07584e+10
447,Sun,1872.65,54.4091
447,Earth,1.49004e+11,1.33238e+10
447,Mars,2.27643e+11,1.07824e+10
448,Sun,1881.01,54.7742
448,Earth,1.49001e+11,1.33534e+10
448,Mars,2.27642e+11,1.08065e+10
449,Sun,1889.38,55.1409
449,Earth,1.48998e+11,1.33831e+10
449,Mars,2.27641e+11,1.08305e+10
450,Sun,1897.77,55.5092
450,Earth,1.48996e+11,1.34127e+10
450,Mars,2.2764e+11,1.08546e+10
451,Sun,1906.18,55.8792
451,Earth,1.48993e+11,1.34424e+10
451,Mars,2.27638e+11,1.08786e+10
452,Sun,1914.61,56.2508
452,Earth,1.4899e+11,1.34721e+10
452,Mars,2.27637e+11,1.09027e+10
453,Sun,1923.06,56.624
453,Earth,1.48988e+11,1.35017e+10
453,Mars,2.27636e+11,1.09267e+10
454,Sun,1931.52,56.9989
454,Earth,1.48985e+11,1.35314e+10
454,Mars,2.27635e+11,1.09508e+10
455,Sun,1940.01,57.3755
455,Earth,1.48982e+11,1.3561e+10
455,Mars,2.27634e+11,1.09748e+10
456,Sun,1948.51,57.7537
456,Earth,1.4898e+11,1.35907e+10
456,Mars,2.27633e+11,1.09989e+10
457,Sun,1957.03,58.1335
457,Earth,1.48977e+11,1.36203e+10
457,Mars,2.27631e+11,1.10229e+10
458,Sun,1965.57,58.5151
458,Earth,1.48974e+11,1.365e+10
458,Mars,2.2763e+11,1.1047e+10
459,Sun,1974.13,58.8982
459,Earth,1.48971e+11,1.36797e+10
459,Mars,2.27629e+11,1.1071e+10
460,Sun,1982.71,59.2831
460,Earth,1.48969e+11,1.37093e+10
460,Mars,2.27628e+11,1.10951e+10
461,Sun,1991.31,59.6696
461,Earth,1.48966e+11,1.3739e+10
461,Mars,2.27627e+11,1.11191e+10
462,Sun,1999.92,60.0578
462,Earth,1.48963e+11,1.37686e+10
462,Mars,2.27625e+11,1.11432e+10
463,Sun,2008.55,60.4477
463,Earth,1.48961e+11,1.37983e+10
463,Mars,2.27624e+11,1.11672e+10
464,Sun,2017.21,60.8393
464,Earth,1.48958e+11,1.38279e+10
464,Mars,2.27623e+11,1.11913e+10
465,Sun,2025.88,61.2325
465,Earth,1.48955e+11,1.38576e+10
465,Mars,2.27622e+11,1.12153e+10
466,Sun,2034.56,61.6274
466,Earth,1.48952e+11,1.38872e+10
466,Mars,2.27621e+11,1.12394e+10
467,Sun,2043.27,62.0241
467,Earth,1.48949e+11,1.39169e+10
467,Mars,2.2762e+11,1.12634e+10
468,Sun,2052,62.4224
468,Earth,1.48947e+11,1.39465e+10
468,Mars,2.27618e+11,1.12875e+10
469,Sun,2060.74,62.8224
469,Earth,1.48944e+11,1.39762e+10
